customer_id,acquisition_date,acquisition_channel,platform,campaign_name,ad_set_name,ad_name,age_band,gender,hk_district,language_pref,plan_type,plan_category,monthly_arpu_hkd,contract_months,cross_sell_broadband,cross_sell_entertainment,cross_sell_device_financing,monthly_total_revenue_hkd,status,months_active,churn_date,realized_revenue_hkd,projected_ltv_24mo_hkd
CUST100394,2025-11-03,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Kwun Tong,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100395,2025-11-11,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,male,Central & Western,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100396,2025-11-04,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,45-54,female,Central & Western,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100397,2025-11-14,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,female,Tai Po,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100398,2025-11-07,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Wan Chai,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,repeat_purchase,1,,336,403.0
CUST100399,2025-11-06,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,female,Wong Tai Sin,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,Y,168,completed,0,,168,235.0
CUST100400,2025-11-10,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,55-64,male,North,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,Y,248,completed,0,,248,347.0
CUST100401,2025-11-03,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Tai Po,English,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100402,2025-11-13,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Sha Tin,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,Y,168,completed,0,,168,235.0
CUST100403,2025-11-01,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,45-54,male,Wan Chai,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100404,2025-11-08,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,female,Tsuen Wan,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100405,2025-11-06,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,male,Eastern,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100406,2025-11-05,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,female,Eastern,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100407,2025-11-01,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Sha Tin,English,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100408,2025-11-04,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Tsuen Wan,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100409,2025-11-07,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,female,Central & Western,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100410,2025-11-10,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,male,Islands,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100411,2025-11-03,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,55-64,female,Wan Chai,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100412,2025-11-02,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Kwun Tong,Mandarin,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100413,2025-11-02,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,55-64,female,Eastern,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100414,2025-11-14,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,female,Sai Kung,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100415,2025-11-08,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,male,Kwun Tong,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100416,2025-11-12,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Eastern,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,repeat_purchase,1,,496,595.0
CUST100417,2025-11-11,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,male,Tsuen Wan,English,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100418,2025-11-11,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Eastern,Mandarin,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100419,2025-11-07,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,male,Tuen Mun,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100420,2025-11-06,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,female,Sai Kung,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100421,2025-11-07,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Tuen Mun,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100422,2025-11-06,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Southern,Mandarin,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100423,2025-11-14,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,female,Kwai Tsing,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100424,2025-11-02,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,45-54,male,Central & Western,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100425,2025-11-09,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,female,Wong Tai Sin,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100426,2025-11-05,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,45-54,female,Eastern,Mandarin,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100427,2025-11-06,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Tsuen Wan,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,repeat_purchase,1,,336,403.0
CUST100428,2025-11-03,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,female,Tsuen Wan,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100429,2025-11-04,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,55-64,male,North,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100430,2025-11-04,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,female,Kowloon City,English,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100431,2025-11-08,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,female,Yau Tsim Mong,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100432,2025-11-04,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Sai Kung,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100433,2025-11-01,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,female,Tai Po,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100434,2025-11-04,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,55-64,male,Wong Tai Sin,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100435,2025-11-12,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,55-64,male,Sai Kung,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,repeat_purchase,1,,496,595.0
CUST100436,2025-11-10,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,female,Wong Tai Sin,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100437,2025-11-02,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,45-54,male,Eastern,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,repeat_purchase,1,,496,595.0
CUST100438,2025-11-07,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,male,Sha Tin,Mandarin,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100439,2025-11-12,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,male,Southern,English,Roaming_Pass_7d,one-off,168,0,N,N,N,168,repeat_purchase,1,,336,403.0
CUST100440,2025-11-05,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,45-54,male,Wan Chai,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,Y,168,repeat_purchase,1,,336,403.0
CUST100441,2025-11-13,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Southern,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100442,2025-11-01,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,45-54,female,Tsuen Wan,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100443,2025-11-14,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,female,Tuen Mun,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100444,2025-11-09,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,male,Sham Shui Po,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100445,2025-11-08,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,male,Sha Tin,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100446,2025-11-06,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,female,Tsuen Wan,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100447,2025-11-14,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,female,Tuen Mun,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100448,2025-11-10,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,male,Kwun Tong,Mandarin,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100449,2025-11-10,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,North,English,Roaming_Pass_7d,one-off,168,0,N,N,Y,168,completed,0,,168,235.0
CUST100450,2025-11-10,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,male,Sham Shui Po,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100451,2025-11-05,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Islands,English,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100452,2025-11-01,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,45-54,male,Islands,English,Roaming_Pass_7d,one-off,168,0,N,N,N,168,repeat_purchase,1,,336,403.0
CUST100453,2025-11-14,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,55-64,male,Kowloon City,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100454,2025-11-02,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Eastern,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100455,2025-11-01,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Kwai Tsing,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100456,2025-11-10,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,45-54,male,Tuen Mun,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,repeat_purchase,1,,336,403.0
CUST100457,2025-11-10,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,45-54,female,Wong Tai Sin,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100458,2025-11-06,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,male,North,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100459,2025-11-02,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,female,Wan Chai,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100460,2025-11-12,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,male,Kwai Tsing,Mandarin,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100461,2025-11-03,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,45-54,female,Yuen Long,Mandarin,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100462,2025-11-13,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,male,Tuen Mun,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,repeat_purchase,1,,336,403.0
CUST100463,2025-11-09,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,male,Yau Tsim Mong,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100464,2025-11-11,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,female,Wong Tai Sin,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100465,2025-11-08,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,45-54,male,Wong Tai Sin,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100466,2025-11-14,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,male,Southern,English,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100467,2025-11-12,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,45-54,female,Central & Western,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,repeat_purchase,1,,336,403.0
CUST100468,2025-11-02,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Kowloon City,Mandarin,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100469,2025-11-13,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,55-64,female,North,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100470,2025-11-04,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,male,Sham Shui Po,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100471,2025-11-13,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,male,Sha Tin,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100472,2025-11-03,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Tuen Mun,English,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100473,2025-11-12,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Sha Tin,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,Y,248,completed,0,,248,347.0
CUST100474,2025-11-11,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Yau Tsim Mong,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100475,2025-11-07,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,male,Sham Shui Po,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100476,2025-11-03,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,male,Sha Tin,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100477,2025-11-09,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Sha Tin,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100478,2025-11-10,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,45-54,female,Eastern,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100479,2025-11-09,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,45-54,female,Yuen Long,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100480,2025-11-01,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,female,Kwun Tong,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,Y,248,completed,0,,248,347.0
CUST100481,2025-11-02,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,male,Yau Tsim Mong,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100482,2025-11-12,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,45-54,female,Kwai Tsing,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,repeat_purchase,1,,336,403.0
CUST100483,2025-11-02,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,male,Sham Shui Po,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100484,2025-11-06,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,55-64,female,North,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100485,2025-11-01,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,45-54,female,Tuen Mun,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100486,2025-11-08,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Central & Western,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100487,2025-11-10,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Islands,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100488,2025-11-12,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Tuen Mun,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100489,2025-11-10,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Sham Shui Po,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100490,2025-11-05,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,male,Tsuen Wan,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
